stg_line_id,ingestion_batch_id,source_provider,focus_version,source_file,loaded_utc,x_source_row_id,AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceId,InvoiceIssuer,ListCost,ListUnitPrice,PricingCategory,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,PricingQuantity,PricingUnit,Provider,Publisher,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,raw_tags_json
397690,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-02-01 00:00:00,2026-01-31 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,24,Hours,0,0,0.749890510948905,G138676980,Microsoft,0,0,Committed,USD,,,,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397705,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-16 00:00:00,2026-01-15 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,21,Hours,0,0,0.656154197080292,G138676980,Microsoft,0,0,Committed,USD,,,,21,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397725,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-15 00:00:00,2026-01-14 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,24,Hours,0,0,0.749890510948905,G138676980,Microsoft,0,0,Committed,USD,,,,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397750,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-28 00:00:00,2026-01-27 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,24,Hours,0,0,0.749890510948905,G138676980,Microsoft,0,0,Committed,USD,,,,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397773,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-26 00:00:00,2026-01-25 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,24,Hours,0,0,0.749890510948905,G138676980,Microsoft,0,0,Committed,USD,,,,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397805,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-18 00:00:00,2026-01-17 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,1.966704,Hours,0,0,0.061450527810219,G138676980,Microsoft,0,0,Committed,USD,,,,1.966704,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397822,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-16 00:00:00,2026-01-15 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,2.950056,Hours,0,0,0.092175791715328,G138676980,Microsoft,0,0,Committed,USD,,,,2.950056,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397844,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-21 00:00:00,2026-01-20 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,23,Hours,0,0,0.718645072992701,G138676980,Microsoft,0,0,Committed,USD,,,,23,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397850,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-19 00:00:00,2026-01-18 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,1.966704,Hours,0,0,0.061450527810219,G138676980,Microsoft,0,0,Committed,USD,,,,1.966704,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397911,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-27 00:00:00,2026-01-26 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,23,Hours,0,0,0.718645072992701,G138676980,Microsoft,0,0,Committed,USD,,,,23,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397929,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-09 00:00:00,2026-01-08 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,16,Hours,0,0,0.49992700729927,G138676980,Microsoft,0,0,Committed,USD,,,,16,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
397942,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-11 00:00:00,2026-01-10 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,3,Hours,0,0,0.093736313868613,G138676980,Microsoft,0,0,Committed,USD,,,,3,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
398008,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-07 00:00:00,2026-01-06 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,3,Hours,0,0,0.093736313868613,G138676980,Microsoft,0,0,Committed,USD,,,,3,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
398011,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-19 00:00:00,2026-01-18 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,19,Hours,0,0,0.593663321167883,G138676980,Microsoft,0,0,Committed,USD,,,,19,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
398014,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-14 00:00:00,2026-01-13 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,24,Hours,0,0,0.749890510948905,G138676980,Microsoft,0,0,Committed,USD,,,,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
398024,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-08 00:00:00,2026-01-07 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,18,Hours,0,0,0.562417883211679,G138676980,Microsoft,0,0,Committed,USD,,,,18,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
398057,3,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_2_0001.snappy.parquet,2026-07-01 20:36:28,,,0,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,BS Series VM,Usage-Based,2026-01-12 00:00:00,2026-01-11 00:00:00,Usage,/providers/Microsoft.Capacity/reservationOrders/72c06bd0-cce4-4378-a56f-f0e960a64d18/reservations/25b87f50-11c8-446d-89f2-329e9c84136b,VM_RI_05-26-2020_09-57_B2ms_renewed,,Used,Reservation,,9,Hours,0,0,0.281208941605839,G138676980,Microsoft,0,0,Committed,USD,,,,9,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQ35,B2ms,,DZH318Z0BQ35_00K2_1 Compute Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
